ln_output1802_all,hugue_1700_pc,poploss_keyser,ln_workers1802_all,ln_looms1802_all,mi_ln_input1802_all,no_looms,ln_popcity1802,vieh1816_schaf_ganz_veredelt_pc,pop1816_prot_pc,no_hugue_possible,imputed_dummy,textil_1680_dummy
8.294049263,0,NA,4.094344616,3.417726755,7.925880432,0,7.209340096,0.064014688,0.37811321,1,0,0
8.732304573,0,NA,4.564348221,4.424846649,8.37816143,0,7.273786545,0.064014688,0.542664647,1,0,0
8.513185501,0,NA,3.091042519,2.251291752,8.357024193,0,7.273786545,0.064014688,0.542664647,1,0,0
8.96763134,0,NA,3.951243639,3.650658131,8.75778389,0,8.296546936,0.041164305,0.225371435,1,0,0
9.798127174,0,NA,3.988984108,3.314186096,9.385972977,0,8.296546936,0.041164305,0.225371435,1,0,0
7.640123367,0,NA,2.995732307,2.251291752,7.37775898,0,7.422373772,0.041164305,0.080961727,1,0,0
10.95094681,0,NA,4.753590107,4.61015749,10.70978451,0,8.147867203,0.041164305,0.727436841,1,0,0
9.635607719,0,NA,4.025351524,4.483002663,9.137769699,0,8.147867203,0.041164305,0.727436841,1,0,0
7.467370987,0,NA,1.609437943,-0.693147182,7.154615402,1,8.147867203,0.041164305,0.727436841,1,0,0
7.371489525,0,NA,1.791759491,1.252762914,6.97166872,0,7.548555851,0.041164305,0.413213879,1,0,0
9.69892025,0,NA,4.969813347,4.629862785,9.315960884,0,7.548555851,0.041164305,0.413213879,1,0,0
7.883823395,0,NA,2.639057398,-0.693147182,7.466173649,1,7.800572872,0.041195285,0.465486735,1,1,0
11.12165928,0,NA,4.60517025,-0.693147182,10.15757084,1,7.800572872,0.041195285,0.465486735,1,1,0
12.14450073,0,NA,7.068171978,5.17332077,11.49488354,0,8.166784286,0.008625951,0.570708752,1,0,0
9.779057503,0,NA,4.828313828,3.701302052,8.853665352,0,7.814399719,0.008625951,0.350813746,1,0,0
7.914982796,0,NA,5.075173855,-0.693147182,6.340359211,1,7.814399719,0.008625951,0.350813746,1,0,0
6.214608192,0,NA,1.386294365,-0.693147182,5.857933044,1,7.814399719,0.008625951,0.350813746,1,0,0
9.644133568,0,NA,4.905274868,4.051784992,9.214332581,0,7.451241493,0.008625951,0.431066185,1,0,0
5.568344593,0,NA,0,-0.693147182,4.787491798,1,7.451241493,0.008625951,0.431066185,1,0,0
5.828945637,0,NA,1.609437943,1.252762914,4.84418726,0,7.451241493,0.008625951,0.431066185,1,0,0
7.336936951,0,NA,4.653960228,-0.693147182,5.758901596,1,7.451241493,0.008625951,0.431066185,1,0,0
9.815748215,0,NA,5.513428688,3.960813284,8.796339035,0,6.327936649,0.008625951,0.899022818,1,0,0
7.801800251,0,NA,4.553876877,-0.693147182,6.659294128,1,7.733683586,0.008634489,0.388240367,1,0,0
9.409683228,0,NA,4.553876877,2.803360462,8.952217102,0,7.733683586,0.008634489,0.388240367,1,0,0
6.5206213,0,NA,1.945910096,-0.693147182,5.627621174,1,7.733683586,0.008634489,0.388240367,1,0,0
5.963579178,0,NA,0,0.405465096,4.99721241,0,7.733683586,0.008634489,0.388240367,1,0,0
10.61408138,0,NA,6.220590115,4.350277901,10.29512405,0,7.860570908,0.008634489,0.319755614,1,0,0
5.52146101,0,NA,1.386294365,1.252762914,4.584967613,0,7.860570908,0.008634489,0.319755614,1,0,0
8.115221977,0,NA,5.049856186,-0.693147182,7.495542049,1,7.860570908,0.008634489,0.319755614,1,0,0
5.703782558,0,NA,0.693147182,-0.693147182,4.941642284,1,7.860570908,0.008634489,0.319755614,1,0,0
10.05813789,0,NA,5.225746632,3.817712307,10.00559235,0,7.418780804,0.008634489,0.417640179,1,0,0
10.52134514,0,NA,5.733341217,3.921973228,10.06467056,0,6.927557945,0.008634489,0.739173234,1,0,0
8.185907364,0,NA,3.178053856,2.44234705,7.448915958,0,6.688354492,0.008634489,0.401324511,1,0,0
8.188689232,0,NA,3.295836926,2.602689743,7.965545654,0,6.779922009,0.008634489,0.272177428,1,0,0
10.34868622,0,NA,5.438079357,3.941581726,9.933531761,0,7.517520905,0.005154062,0.446567178,1,0,0
6.466144562,0,NA,1.791759491,1.871802211,5.736572266,0,7.517520905,0.005154062,0.446567178,1,0,0
7.683864117,0,NA,5.087596416,-0.693147182,6.100318909,1,7.517520905,0.005154062,0.446567178,1,0,0
6.850126266,0,NA,1.386294365,0.91629076,6.563855648,0,7.281385899,0.005154062,0.305812418,1,0,0
5.411645889,0,NA,1.386294365,-0.693147182,5.135798454,1,7.281385899,0.005154062,0.305812418,1,0,0
6.555356979,0,NA,1.609437943,1.252762914,6.291569233,0,6.731018066,0.005154062,0.4135876,1,0,0
7.47986412,0,NA,2.708050251,1.252762914,7.28619194,0,6.731018066,0.005154062,0.4135876,1,0,0
8.794067383,0,NA,2.564949274,2.44234705,8.535033226,0,6.066108227,0.005154062,0.50497514,1,0,0
7.536897182,0,NA,2.397895336,2.251291752,6.765038967,0,5.746203423,0.005154062,0.585014403,1,0,0
4.564348221,0,NA,1.098612309,0.91629076,3.68887949,0,8.465057373,0.005938201,0.588654757,1,0,0
5.736572266,0,NA,1.609437943,1.871802211,5.298317432,0,8.465057373,0.005938201,0.588654757,1,0,0
6.927557945,0,NA,1.791759491,-0.693147182,6.565265179,1,8.465057373,0.005938201,0.588654757,1,0,0
7.522941113,0,NA,2.484906673,2.014903069,7.207859993,0,8.465057373,0.005938201,0.588654757,1,0,0
5.384495258,0,NA,1.098612309,-0.693147182,4.787491798,1,7.286876202,0.005942641,0.169491529,1,0,0
7.666222095,0,NA,2.484906673,2.140066147,7.347299576,0,7.286876202,0.005942641,0.169491529,1,0,0
5.703782558,0,NA,0.693147182,-0.693147182,5.010635376,1,7.598399162,0.005942641,0.390406787,1,0,0
9.596622467,0,NA,5.075173855,3.921973228,9.296242714,0,7.598399162,0.005942641,0.390406787,1,0,0
7.620705128,0,NA,2.197224617,2.251291752,7.215240002,0,6.898714542,0.005942641,0.118899733,1,0,0
8.229511261,0,NA,3.135494232,2.140066147,7.82564497,0,6.222576141,0.005942641,0.655462205,1,0,0
8.554681778,0,NA,4.174387455,3.113515377,8.334231377,0,6.401916981,0.005942641,0.390476197,1,0,0
9.047821045,0,NA,3.951243639,3.597312212,7.649692535,0,7.195187092,0.019938102,0.020394737,1,0,0
7.313220501,0,NA,2.564949274,1.871802211,6.214608192,0,7.195187092,0.019938102,0.020394737,1,0,0
7.512071133,0,NA,2.890371799,2.251291752,7.226935863,0,6.577861309,0.019938102,0.33900708,1,0,0
8.82981205,0,NA,3.988984108,3.020424843,8.557183266,0,6.315358162,0.019938102,0.17494601,1,0,0
7.908387184,0,NA,2.890371799,1.871802211,7.37775898,0,7.387090206,0.029610068,0.184647307,1,0,0
8.824677467,0,NA,3.828641415,3.068053007,8.575462341,0,6.630683422,0.029610068,0.259931892,1,0,0
8.974617958,0,NA,3.663561583,2.862200975,8.433811188,0,6.933423042,0.030049611,0.365853667,1,0,0
7.37775898,0,NA,2.890371799,2.602689743,7.0475173,0,6.933423042,0.030049611,0.365853667,1,0,0
7.700747967,0,NA,2.995732307,1.871802211,7.215240002,0,6.710523129,0.030049611,0.217329547,1,0,0
10.67405891,0.091652043,0.333333343,4.532599449,4.537961483,10.31190586,0,11.93902969,0.001115378,0.953132153,0,1,1
14.40549374,0.091652043,0.333333343,7.935229301,7.743919849,13.81207561,0,11.93902969,0.001115378,0.953132153,0,1,1
14.44138527,0.091652043,0.333333343,8.534049988,7.93325901,14.26491261,0,11.93902969,0.001115378,0.953132153,0,1,1
13.92031193,0.091652043,0.333333343,7.648262978,7.510156631,13.59962749,0,11.93902969,0.001115378,0.953132153,0,1,1
8.353261948,0.079863891,0.781818211,4.127134323,4.10264349,8.164377213,0,8.881835938,0.121791445,0.941162765,0,1,0
6.81454277,0.079863891,0.781818211,1.791759491,1.871802211,5.974727631,0,8.881835938,0.121791445,0.941162765,0,1,0
8.218787193,0.079863891,0.781818211,1.945910096,-0.693147182,7.648825169,1,8.881835938,0.121791445,0.941162765,0,1,0
9.462265968,0.079863891,0.781818211,4.262680054,3.725693464,9.034005165,0,8.881835938,0.121791445,0.941162765,0,1,0
8.803874969,0.132116467,0.820276499,3.828641415,3.113515377,7.932937622,0,7.902487278,0.121791445,0.975789487,0,1,0
7.911690712,0,0.383116871,3.465735912,3.19867301,7.549715042,0,7.629004002,0.092591159,0.983770311,0,1,0
8.931419373,0,0.383116871,3.367295742,3.384390354,9.166702271,0,7.629004002,0.092591159,0.983770311,0,1,0
6.937314034,0.038327526,0.351851851,1.386294365,-0.693147182,6.247272491,1,8.215547562,0.140445903,0.971333802,0,1,0
9.325452805,0,0.166666672,3.951243639,3.540959358,8.636901855,0,8.254528999,0.196651444,0.978024423,0,1,0
9.38117981,0,0.75,4.110873699,3.676300764,8.535204887,0,7.992944717,0.196651444,0.97604996,0,1,0
11.87201881,0,0.784375012,5.575949192,5.206750393,11.44786167,0,7.8950634,0.196651444,0.970352292,0,1,1
10.07162571,0.088414632,0.75999999,6.163314819,4.10264349,9.25850296,0,7.507689953,0.033947881,0.978201628,0,1,0
10.85753632,0,NA,5.446737289,4.600157738,10.24276257,0,7.707062721,0.07107076,0.98694706,0,1,0
8.730852127,0,0.565217376,3.850147486,3.795489073,8.476902008,0,6.944087029,0.07107076,0.969765663,0,1,0
7.853992939,0,0.565217376,3.465735912,2.917770624,7.392510891,0,6.944087029,0.07107076,0.969765663,0,1,0
10.19451427,0.063360885,0.846153855,3.663561583,3.676300764,9.646490097,0,7.206377506,0.188080102,0.990410209,0,1,0
9.116029739,0,NA,4.382026672,3.839452267,8.154669762,0,7.062191486,0.188080102,0.991251111,0,1,0
11.54186249,0,0.357142866,6.769641876,5.065754414,11.11550808,0,8.150756836,0.094589733,0.992776036,1,1,0
9.568714142,0,0.357142866,4.564348221,4.494238853,9.051760674,0,8.150756836,0.094589733,0.992776036,1,1,0
10.91468811,0,NA,4.634728909,4.639571667,10.95605659,0,6.87212801,0.094589733,0.998125613,1,1,0
11.24437904,0,0.884000003,5.318120003,4.590056419,10.68520451,0,8.107720375,0.095617533,0.992235601,0,1,1
9.482654572,0,0.884000003,4.158883095,4.166665077,8.177190781,0,8.107720375,0.095617533,0.992235601,0,1,1
8.17723465,0,NA,2.995732307,1.252762914,7.091014862,0,7.473637104,0.095617533,0.982210219,0,1,0
8.489822388,0,NA,3.76120019,3.772760868,8.637354851,0,7.473637104,0.095617533,0.982210219,0,1,0
12.71505642,0,0.600000024,6.068425655,6.069582462,12.67806625,0,9.79712677,0,0.954613447,0,1,1
11.71178436,0,0.600000024,5.605802059,4.749270439,11.56473827,0,9.79712677,0,0.954613447,0,1,1
10.38390541,0,0.600000024,4.406719208,4.412798405,10.47202206,0,9.79712677,0,0.954613447,0,1,1
12.13171577,0,0.600000024,6.48768425,5.712081432,12.03754234,0,9.79712677,0,0.954613447,0,1,1
9.883284569,0,0.600000024,5.198496819,-0.693147182,9.80200386,1,9.79712677,0,0.954613447,0,1,1
8.142354012,0.023702756,NA,3.33220458,1.704748034,7.868074417,0,8.474286079,0.177558348,0.963789463,0,1,0
6.551080227,0.023702756,NA,NA,2.351375341,NA,0,8.474286079,0.177558348,0.963789463,0,1,0
8.663714409,0.012823615,0.649999976,3.555348158,3.19867301,8.375763893,0,9.242711067,0.218218938,0.97265017,0,1,1
12.52902508,0.012823615,0.649999976,7.199678421,5.562602997,11.74776268,0,9.242711067,0.218218938,0.97265017,0,1,1
10.79659176,0.012823615,0.649999976,5.451038361,5.156177521,10.32661533,0,9.242711067,0.218218938,0.97265017,0,1,1
10.43942547,0,0.429500014,4.584967613,3.51154542,10.297019,0,8.31923008,0.218218938,0.991349459,0,1,1
7.600902557,0,0.429500014,3.713572025,3.725693464,6.841978073,0,8.31923008,0.218218938,0.991349459,0,1,1
11.94324589,0,0.828571439,6.608000755,5.11499548,11.06095219,0,8.415382385,0.049144901,0.972227156,0,1,0
9.971426964,0,NA,4.290459633,3.676300764,9.700696945,0,7.520776272,0.049144901,0.991333663,0,1,0
9.910959244,0,0.707692325,5.723585129,3.624341011,9.469256401,0,7.015712261,0.049144901,0.9918167,0,1,0
11.75398731,0,0.777777791,5.683579922,5.239098072,10.97251797,0,8.227643013,0.037425406,0.985131919,0,1,1
10.0100975,0,0.725000024,4.532599449,4.283586502,9.261273384,0,7.476472378,0.037425406,0.990503728,0,1,1
8.358431816,0,0.857142866,3.401197433,2.740839958,7.872221947,0,7.828834534,0.129140973,0.994440794,0,1,1
8.709630013,0,0.492307693,1.791759491,-0.693147182,8.319895744,1,7.575584888,0.129140973,0.985576928,0,1,1
8.026169777,0,NA,3.33220458,2.917770624,7.0728302,0,7.185387135,0.129140973,0.995433807,0,1,0
6.940222263,0,NA,3.526360512,0.91629076,6.507277489,0,8.594154358,0.253630251,0.99443531,0,0,0
8.220133781,0,NA,5.313206196,2.014903069,7.82763958,0,8.594154358,0.253630251,0.99443531,0,0,0
6.380122662,0,NA,1.098612309,-0.693147182,6.186208725,1,8.594154358,0.253630251,0.99443531,0,0,0
7.818430424,0,NA,5.003946304,1.704748034,7.520776272,0,8.594154358,0.253630251,0.99443531,0,0,0
7.304515839,0,NA,3.76120019,1.504077435,7.019296646,0,8.594154358,0.253630251,0.99443531,0,0,0
4.521788597,0,NA,1.791759491,0.91629076,4.094344616,0,8.594154358,0.253630251,0.99443531,0,0,0
6.756932259,0,0.867021263,3.258096457,1.252762914,6.322565079,0,8.075893402,0.253630251,0.937584817,0,0,0
8.277412415,0,0.867021263,3.367295742,2.014903069,7.872074127,0,8.075893402,0.253630251,0.937584817,0,0,0
7.710653305,0,0.867021263,2.890371799,-0.693147182,7.305188179,1,8.075893402,0.253630251,0.937584817,0,0,0
6.507277489,0,0.17605634,1.098612309,-0.693147182,5.680172443,1,7.70841074,0.253630251,0.978215337,0,0,0
5.438079357,0,0.17605634,0.693147182,-0.693147182,4.700480461,1,7.70841074,0.253630251,0.978215337,0,0,0
11.5122757,0,0.17605634,6.570882797,5.102910519,11.21260357,0,7.70841074,0.253630251,0.978215337,0,0,0
5.886104107,0,NA,1.945910096,0.91629076,5.298317432,0,7.480992317,0.253630251,0.950495064,0,0,0
6.721425533,0,NA,0.693147182,-0.693147182,6.498281956,1,7.480992317,0.253630251,0.950495064,0,0,0
7.50549221,0,0.610294104,2.890371799,-0.693147182,7.300472736,1,8.046549797,0.166364655,0.963141024,0,0,0
9.02881813,0,0.610294104,4.382026672,3.901972771,8.772610664,0,8.046549797,0.166364655,0.963141024,0,0,0
7.08590126,0,0.610294104,3.401197433,0.91629076,6.795705795,0,8.046549797,0.166364655,0.963141024,0,0,0
9.925444603,0,0.610294104,5.752572536,4.269697666,9.837668419,0,8.046549797,0.166364655,0.963141024,0,0,0
5.645446777,0,NA,0.693147182,-0.693147182,5.062594891,1,7.543273449,0.166364655,0.947881162,0,0,0
9.152075768,0,NA,4.969813347,3.921973228,8.948845863,0,7.543273449,0.166364655,0.947881162,0,0,0
6.214608192,0,NA,0.693147182,-0.693147182,5.52146101,1,7.402451515,0.166364655,0.958833635,0,0,0
7.37775898,0,NA,3.68887949,2.140066147,7.092573643,0,7.402451515,0.166364655,0.958833635,0,0,0
5.010635376,0,0.571734488,1.386294365,-0.693147182,4.317488194,1,7.784473419,0.078893043,0.959242046,0,0,0
8.060855865,0,0.571734488,3.091042519,2.803360462,8.006367683,0,7.784473419,0.078893043,0.959242046,0,0,0
9.72495842,0,0.74666667,4.317488194,3.725693464,9.029777527,0,7.218176842,0.078893043,0.970627487,0,0,0
5.968707561,0,0.74666667,0.693147182,-0.693147182,5.272999763,1,7.218176842,0.078893043,0.970627487,0,0,0
9.130214691,0,NA,4.143134594,3.749504089,8.96916008,0,7.025538445,0.078893043,0.982361972,0,0,0
5.416100502,0,NA,1.098612309,-0.693147182,4.532599449,1,7.025538445,0.078893043,0.982361972,0,0,0
6.590301037,0,NA,0.693147182,0.91629076,5.407171726,0,7.69848299,0.226083457,0.954914987,0,0,0
6.733401775,0,NA,1.098612309,1.252762914,5.686975479,0,7.69848299,0.226083457,0.954914987,0,0,0
10.10928154,0,NA,4.700480461,4.424846649,9.677402496,0,7.69848299,0.226083457,0.954914987,0,0,0
6.579251289,0,NA,1.098612309,-0.693147182,5.686975479,1,7.69848299,0.226083457,0.954914987,0,0,0
5.857933044,0,0.230769232,2.564949274,-0.693147182,5.257495403,1,7.428333282,0.226083457,0.964444458,0,0,0
9.669598579,0,0.230769232,4.234106541,3.540959358,9.03121376,0,7.428333282,0.226083457,0.964444458,0,0,0
5.730099678,0,0.867549658,0,0.405465096,5.298317432,0,7.748028755,0.226083457,0.95916301,0,0,0
7.170119762,0,0.867549658,1.945910096,-0.693147182,6.551080227,1,7.748028755,0.226083457,0.95916301,0,0,0
9.134215355,0,0.867549658,4.060442924,3.839452267,8.556413651,0,7.748028755,0.226083457,0.95916301,0,0,0
8.608677864,0,NA,4.762174129,3.44998765,8.045588493,0,8.723231316,0.018480493,0.95452863,0,0,1
7.798933506,0,NA,2.302585125,-0.693147182,6.902742863,1,8.723231316,0.018480493,0.95452863,0,0,1
5.703782558,0,NA,3.401197433,0.91629076,4.787491798,0,8.723231316,0.018480493,0.95452863,0,0,1
10.11111164,0,NA,7.207859993,3.998200655,9.798127174,0,8.723231316,0.018480493,0.95452863,0,0,1
10.14882278,0,0.545454562,6.0330863,3.650658131,9.483434677,0,7.901007175,0.301942438,0.981180787,0,1,1
8.819369316,0.023831453,0.569818199,3.178053856,-0.693147182,7.397395611,1,9.239025116,0.099070534,0.951544702,0,1,1
9.882314682,0.023831453,0.569818199,4.276666164,3.238678455,9.843478203,0,9.239025116,0.099070534,0.951544702,0,1,1
6.984716415,0.023831453,0.569818199,2.833213329,2.862200975,6.050817966,0,9.239025116,0.099070534,0.951544702,0,1,1
7.438383579,0,NA,2.484906673,2.525728703,6.813444614,0,8.023551941,0.044899192,0.98502785,0,0,0
11.45152855,0,NA,5.874930859,5.566434383,11.10158348,0,8.023551941,0.044899192,0.98502785,0,0,0
7.212294579,0,NA,1.386294365,1.504077435,6.46146822,0,8.023551941,0.044899192,0.98502785,0,0,0
6.790097237,0,NA,1.609437943,-0.693147182,6.722378254,1,8.023551941,0.044899192,0.98502785,0,1,0
6.72503376,0,NA,1.098612309,-0.693147182,6.142037392,1,7.949091434,0.044899192,0.980704427,0,0,0
10.74731541,0,NA,6.234410763,5.096813202,10.5193491,0,7.949091434,0.044899192,0.980704427,0,0,0
6.26720047,0,NA,1.609437943,-0.693147182,4.700480461,1,7.949091434,0.044899192,0.980704427,0,0,0
5.662960529,0,NA,1.791759491,0.405465096,3.80666256,0,7.949091434,0.044899192,0.980704427,0,0,0
7.89469099,0,NA,3.784189701,3.113515377,7.570443153,0,7.436028004,0.044899192,0.980848849,0,0,0
6.326149464,0,NA,0,-0.693147182,5.590987206,1,7.436028004,0.044899192,0.980848849,0,0,0
6.576469421,0,NA,1.098612309,-0.693147182,6.345636368,1,7.716460705,0.044899192,0.982086897,0,0,0
11.08761978,0,NA,5.91350317,4.980175972,10.88440418,0,7.716460705,0.044899192,0.982086897,0,0,0
9.810275078,0,NA,5.54517746,3.901972771,9.797793388,0,6.941190243,0.044899192,0.958288789,0,0,0
6.224558353,0,NA,1.609437943,-0.693147182,5.90263319,1,8.594524384,0.280137151,0.972137272,0,0,0
12.10421753,0,NA,7.784473419,5.495116711,11.92029572,0,8.594524384,0.280137151,0.972137272,0,0,0
6.439350605,0,NA,2.079441547,0.91629076,5.755742073,0,8.594524384,0.280137151,0.972137272,0,0,0
7.638679981,0,NA,3.555348158,3.34990406,6.645091057,0,8.594524384,0.280137151,0.972137272,0,0,0
11.59427547,0,NA,6.025866032,3.34990406,11.21875572,0,8.594524384,0.280137151,0.972137272,0,0,0
8.880446434,0,NA,4.615120411,2.351375341,8.829079628,0,8.594524384,0.280137151,0.972137272,0,0,0
6.8731637,0,NA,1.386294365,-0.693147182,5.620400906,1,8.088869095,0.073230021,0.979340017,0,0,0
11.1808033,0,NA,5.991464615,4.135166645,10.4302845,0,8.088869095,0.073230021,0.979340017,0,0,0
7.930206299,0,NA,2.708050251,2.525728703,7.237059116,0,8.088869095,0.073230021,0.979340017,0,0,0
6.109247684,0,NA,1.386294365,-0.693147182,5.393627644,1,8.088869095,0.073230021,0.979340017,0,0,0
8.443116188,0,NA,2.944438934,1.871802211,7.522941113,0,7.467942238,0.073230021,0.992503285,0,0,0
10.47641468,0,NA,5.424950123,4.590056419,10.08580875,0,7.467942238,0.073230021,0.992503285,0,0,0
8.506132126,0,NA,4.110873699,3.676300764,7.863266945,0,7.467942238,0.073230021,0.992503285,0,0,0
5.236442089,0,NA,0.693147182,-0.693147182,4.60517025,1,7.467942238,0.073230021,0.992503285,0,0,0
8.240649223,0,NA,4.060442924,2.014903069,7.879291534,0,6.877295971,0.073230021,0.990867555,0,0,0
8.689127922,0,NA,4.025351524,3.020424843,8.24275589,0,6.65801096,0.071083285,0.845580399,1,0,0
6.907755375,0,NA,2.302585125,-0.693147182,6.802394867,1,6.65801096,0.071083285,0.845580399,1,0,0
7.644919395,0,NA,3.637586117,2.740839958,7.495542049,0,6.65801096,0.071083285,0.845580399,1,0,0
7.828834534,0,0.806666672,3.367295742,2.917770624,7.528331757,0,7.252053738,0.015283179,0.993027329,0,0,0
10.4435997,0,0.806666672,4.532599449,3.881563902,10.04237938,0,7.252053738,0.015283179,0.993027329,0,0,0
6.708084106,0,0.44520548,2.079441547,-0.693147182,5.934894085,1,8.62443161,0.015283179,0.978707552,0,0,1
7.979339123,0,0.44520548,3.610917807,1.871802211,6.938284397,0,8.62443161,0.015283179,0.978707552,0,0,1
10.67255402,0,0.44520548,5.476463318,5.228431225,10.61815166,0,8.62443161,0.015283179,0.978707552,0,0,1
12.80796528,0,0.44520548,7.851272106,5.566434383,12.45791626,0,8.62443161,0.015283179,0.978707552,0,0,1
7.824046135,0,NA,3.044522524,1.504077435,7.648739815,0,8.061171532,0.231288716,0.993614316,1,0,0
6.597145557,0,NA,2.197224617,0.91629076,5.886104107,0,8.061171532,0.231288716,0.993614316,1,0,0
7.224024773,0,NA,1.386294365,-0.693147182,6.458338261,1,8.061171532,0.231288716,0.993614316,1,0,0
6.684611797,0,NA,2.397895336,2.251291752,6.030685425,0,7.578145504,0.231288716,0.9978894,1,0,0
5.365975857,0,NA,0.693147182,-0.693147182,4.564348221,1,7.578145504,0.231288716,0.9978894,1,0,0
7.600902557,0,0.680000007,1.609437943,-0.693147182,6.214608192,1,8.439663887,0.037518702,0.990733564,1,0,0
7.299797535,0,0.680000007,2.302585125,1.504077435,7.130898952,0,8.439663887,0.037518702,0.990733564,1,0,0
6.551080227,0,0.680000007,1.386294365,1.704748034,5.192956924,0,8.439663887,0.037518702,0.990733564,1,0,0
8.070905685,0,0.680000007,1.609437943,1.252762914,7.600902557,0,8.439663887,0.037518702,0.990733564,1,0,0
7.87739706,0,NA,2.079441547,1.871802211,5.129898548,0,7.72001791,0.01247513,0.989302695,1,0,0
5.940171242,0,NA,0.693147182,-0.693147182,5.455321312,1,7.72001791,0.01247513,0.989302695,1,0,0
8.035926819,0,NA,3.526360512,2.351375341,7.600902557,0,8.091320992,0.037567161,0.98941797,1,0,0
5.170484066,0,NA,1.386294365,0.91629076,4.60517025,0,8.091320992,0.037567161,0.98941797,1,0,0
6.911747456,0,NA,2.484906673,1.504077435,6.139884472,0,8.091320992,0.037567161,0.98941797,1,0,0
6.272877216,0,NA,1.609437943,-0.693147182,5.768321037,1,8.091320992,0.037567161,0.98941797,1,0,0
7.204892635,0,0.212598428,3.367295742,1.871802211,5.961005211,0,9.823524475,0.042159636,0.962095857,1,0,0
9.271718025,0,0.212598428,4.262680054,3.44998765,8.821879387,0,9.823524475,0.042159636,0.962095857,1,0,0
6.801282883,0,0.212598428,3.496507645,1.252762914,6.579251289,0,9.823524475,0.042159636,0.962095857,1,0,0
9.427305222,0,0.212598428,5.298317432,2.917770624,8.740016937,0,9.823524475,0.042159636,0.962095857,1,0,0
7.863266945,0,0.212598428,2.77258873,-0.693147182,7.133296013,1,9.823524475,0.042159636,0.962095857,1,0,0
7.37775898,0,NA,0.693147182,0.91629076,6.907755375,0,7.696667194,0.042159636,0.993411422,1,0,0
9.337413788,0,NA,3.80666256,3.817712307,8.860782623,0,7.696667194,0.042159636,0.993411422,1,0,0
7.600902557,0,NA,1.386294365,1.504077435,7.244227409,0,7.696667194,0.042159636,0.993411422,1,0,0
6.008813381,0,NA,0.693147182,-0.693147182,5.043425083,1,7.556950569,0.042159636,0.97132796,1,0,0
7.09340477,0,NA,1.791759491,1.871802211,6.400257587,0,7.556950569,0.042159636,0.97132796,1,0,0
8.713911057,0,NA,2.397895336,2.44234705,8.502079964,0,7.556950569,0.042159636,0.97132796,1,0,0
10.19965839,0,0.75999999,5.820083141,4.25561285,9.704487801,0,8.108623505,0.018687455,0.968307853,1,0,0
6.659294128,0,0.75999999,1.098612309,-0.693147182,6.0730443,1,8.108623505,0.018687455,0.968307853,1,0,0
8.045588493,0,NA,2.77258873,1.704748034,5.648974419,0,7.880048275,0.354385495,0.965451062,0,0,0
7.365180016,0,NA,1.386294365,-0.693147182,5.393627644,1,7.880048275,0.354385495,0.965451062,0,0,0
8.780172348,0,NA,3.295836926,3.020424843,6.413458824,0,7.880048275,0.354385495,0.965451062,0,0,0
10.23995972,0.026225356,NA,5.298317432,4.46014452,9.862665176,0,7.929486752,0.048433993,0.960084558,0,0,0
7.731930733,0.026225356,NA,2.397895336,-0.693147182,7.021083832,1,7.929486752,0.048433993,0.960084558,0,0,0
6.419994831,0.026225356,NA,1.098612309,1.252762914,5.991464615,0,7.929486752,0.048433993,0.960084558,0,0,0
7.003065586,0.026225356,NA,2.639057398,2.44234705,6.465313911,0,7.929486752,0.048433993,0.960084558,0,1,0
4.317488194,0.026225356,NA,0.693147182,0.91629076,3.663561583,0,7.929486752,0.048433993,0.960084558,0,0,0
9.080231667,0.026225356,NA,3.044522524,2.67414856,8.814330101,0,7.929486752,0.048433993,0.960084558,0,0,0
7.965545654,0,NA,3.891820192,2.803360462,7.710205078,0,6.895682812,0.048433993,0.96524328,0,0,0
9.546813011,0,NA,3.465735912,3.481240034,9.305650711,0,7.704360962,0.043869168,0.98856324,0,0,0
4.653960228,0,NA,0,-0.693147182,4.094344616,1,7.704360962,0.043869168,0.98856324,0,0,0
8.779557228,0,NA,2.079441547,2.140066147,7.839919567,0,7.704360962,0.043869168,0.98856324,0,0,0
7.773173809,0,0.70588237,2.079441547,2.140066147,7.714231014,0,6.842683315,0.043869168,0.963978052,0,0,0
9.149952888,0,0.926153839,3.68887949,3.569532633,8.870662689,0,6.761572838,0.043869168,0.974921644,0,0,0
5.768321037,0,NA,0.693147182,-0.693147182,5.463831902,1,8.125926971,0.106081635,0.9760741,0,0,0
6.919683933,0,NA,4.543294907,3.417726755,6.727431774,0,8.125926971,0.106081635,0.9760741,0,0,0
5.298317432,0,NA,1.945910096,1.504077435,4.941642284,0,8.125926971,0.106081635,0.9760741,0,0,0
5.164785862,0,NA,0,0.405465096,4.584967613,0,8.125926971,0.106081635,0.9760741,0,0,0
6.052089214,0,NA,1.791759491,-0.693147182,5.857933044,1,7.64778614,0.106081635,0.969731808,0,0,0
8.411832809,0,NA,2.079441547,1.871802211,8.216088295,0,7.64778614,0.106081635,0.969731808,0,0,0
6.214608192,0,NA,2.833213329,2.014903069,5.991464615,0,7.64778614,0.106081635,0.969731808,0,0,0
5.609471798,0,NA,0.693147182,-0.693147182,4.820281506,1,7.189167976,0.134416461,0.966993272,0,0,0
8.999619484,0,NA,3.637586117,2.9704144,8.776475906,0,7.189167976,0.134416461,0.966993272,0,0,0
